ID,control,tool,n_burst,burstStart,burstDur,pauseDur,cycleDur,burstPct,pausePct,totalActions,totalChars,finalChars,totalDeletions,innerDeletions,posStart,posEnd,docLen,categ,charBurst,ratio
P-S26,+,TW,105,28487.665,1.42,9.04,10.46,0.14,0.86,7,7,7,0,0,852,859,863,P,s'aider,0.16
P-S26,+,TW,106,28498.128,2.45,4.27,6.72,0.36,0.64,29,0,0,29,0,859,858,836,ER,⌫,0.57
P-S26,+,TW,106,28498.128,2.45,4.27,6.72,0.36,0.64,29,0,0,29,0,858,857,836,P,⌫,0.57
P-S26,+,TW,106,28498.128,2.45,4.27,6.72,0.36,0.64,29,0,0,29,0,857,856,836,P,⌫,0.57
P-S26,+,TW,106,28498.128,2.45,4.27,6.72,0.36,0.64,29,0,0,29,0,856,855,836,P,⌫,0.57
P-S26,+,TW,106,28498.128,2.45,4.27,6.72,0.36,0.64,29,0,0,29,0,855,854,836,P,⌫,0.57
P-S26,+,TW,106,28498.128,2.45,4.27,6.72,0.36,0.64,29,0,0,29,0,854,853,836,P,⌫,0.57
P-S26,+,TW,106,28498.128,2.45,4.27,6.72,0.36,0.64,29,0,0,29,0,853,852,836,P,⌫,0.57
P-S26,+,TW,106,28498.128,2.45,4.27,6.72,0.36,0.64,29,0,0,29,0,852,851,836,R,⌫,0.57
P-S26,+,TW,106,28498.128,2.45,4.27,6.72,0.36,0.64,29,0,0,29,0,851,850,836,P,⌫,0.57
P-S26,+,TW,106,28498.128,2.45,4.27,6.72,0.36,0.64,29,0,0,29,0,850,849,836,P,⌫,0.57
P-S26,+,TW,106,28498.128,2.45,4.27,6.72,0.36,0.64,29,0,0,29,0,849,848,836,P,⌫,0.57
P-S26,+,TW,106,28498.128,2.45,4.27,6.72,0.36,0.64,29,0,0,29,0,848,847,836,P,⌫,0.57
P-S26,+,TW,106,28498.128,2.45,4.27,6.72,0.36,0.64,29,0,0,29,0,847,846,836,P,⌫,0.57
P-S26,+,TW,106,28498.128,2.45,4.27,6.72,0.36,0.64,29,0,0,29,0,846,845,836,P,⌫,0.57
P-S26,+,TW,106,28498.128,2.45,4.27,6.72,0.36,0.64,29,0,0,29,0,845,844,836,P,⌫,0.57
P-S26,+,TW,106,28498.128,2.45,4.27,6.72,0.36,0.64,29,0,0,29,0,844,843,836,P,⌫,0.57
P-S26,+,TW,106,28498.128,2.45,4.27,6.72,0.36,0.64,29,0,0,29,0,843,842,836,P,⌫,0.57
P-S26,+,TW,106,28498.128,2.45,4.27,6.72,0.36,0.64,29,0,0,29,0,842,841,836,P,⌫,0.57
P-S26,+,TW,106,28498.128,2.45,4.27,6.72,0.36,0.64,29,0,0,29,0,841,840,836,P,⌫,0.57
P-S26,+,TW,106,28498.128,2.45,4.27,6.72,0.36,0.64,29,0,0,29,0,840,839,836,P,⌫,0.57
P-S26,+,TW,106,28498.128,2.45,4.27,6.72,0.36,0.64,29,0,0,29,0,839,838,836,P,⌫,0.57
P-S26,+,TW,106,28498.128,2.45,4.27,6.72,0.36,0.64,29,0,0,29,0,838,837,836,P,⌫,0.57
P-S26,+,TW,106,28498.128,2.45,4.27,6.72,0.36,0.64,29,0,0,29,0,837,836,836,P,⌫,0.57
P-S26,+,TW,106,28498.128,2.45,4.27,6.72,0.36,0.64,29,0,0,29,0,836,835,836,P,⌫,0.57
P-S26,+,TW,106,28498.128,2.45,4.27,6.72,0.36,0.64,29,0,0,29,0,835,834,836,P,⌫,0.57
P-S26,+,TW,106,28498.128,2.45,4.27,6.72,0.36,0.64,29,0,0,29,0,834,833,836,P,⌫,0.57
P-S26,+,TW,106,28498.128,2.45,4.27,6.72,0.36,0.64,29,0,0,29,0,833,832,836,P,⌫,0.57
P-S26,+,TW,106,28498.128,2.45,4.27,6.72,0.36,0.64,29,0,0,29,0,832,831,836,P,⌫,0.57
P-S26,+,TW,106,28498.128,2.45,4.27,6.72,0.36,0.64,29,0,0,29,0,831,830,836,P,⌫,0.57
P-S26,+,TW,107,28504.848,1.41,2.82,4.23,0.33,0.67,1,1,1,0,0,830,831,835,R,.,0.5
P-S26,+,TW,109,28556.959,6.46,8.69,15.15,0.43,0.57,7,7,7,0,0,626,633,843,R,ou␣des␣,0.74
P-S26,+,TW,111,28575.855,10.37,6.29,16.66,0.62,0.38,18,17,16,1,1,648,655,858,R,␣Ou␣ded,1.65
P-S26,+,TW,111,28575.855,10.37,6.29,16.66,0.62,0.38,18,17,16,1,1,655,654,858,P,⌫,1.65
P-S26,+,TW,111,28575.855,10.37,6.29,16.66,0.62,0.38,18,17,16,1,1,654,664,858,R,␣s'envoyer,1.65
P-S26,+,TW,112,28592.511,1.86,2.24,4.1,0.45,0.55,14,0,0,14,0,664,663,846,ER,⌫,0.83
P-S26,+,TW,112,28592.511,1.86,2.24,4.1,0.45,0.55,14,0,0,14,0,663,662,846,P,⌫,0.83
P-S26,+,TW,112,28592.511,1.86,2.24,4.1,0.45,0.55,14,0,0,14,0,662,661,846,P,⌫,0.83
P-S26,+,TW,112,28592.511,1.86,2.24,4.1,0.45,0.55,14,0,0,14,0,661,660,846,P,⌫,0.83
P-S26,+,TW,112,28592.511,1.86,2.24,4.1,0.45,0.55,14,0,0,14,0,660,659,846,P,⌫,0.83
P-S26,+,TW,112,28592.511,1.86,2.24,4.1,0.45,0.55,14,0,0,14,0,659,658,846,P,⌫,0.83
P-S26,+,TW,112,28592.511,1.86,2.24,4.1,0.45,0.55,14,0,0,14,0,658,657,846,P,⌫,0.83
P-S26,+,TW,112,28592.511,1.86,2.24,4.1,0.45,0.55,14,0,0,14,0,657,656,846,P,⌫,0.83
P-S26,+,TW,112,28592.511,1.86,2.24,4.1,0.45,0.55,14,0,0,14,0,656,655,846,P,⌫,0.83
P-S26,+,TW,112,28592.511,1.86,2.24,4.1,0.45,0.55,14,0,0,14,0,655,654,846,ER,⌫,0.83
P-S26,+,TW,112,28592.511,1.86,2.24,4.1,0.45,0.55,14,0,0,14,0,654,653,846,ER,⌫,0.83
P-S26,+,TW,112,28592.511,1.86,2.24,4.1,0.45,0.55,14,0,0,14,0,653,652,846,P,⌫,0.83
P-S26,+,TW,112,28592.511,1.86,2.24,4.1,0.45,0.55,14,0,0,14,0,652,651,846,P,⌫,0.83
P-S26,+,TW,112,28592.511,1.86,2.24,4.1,0.45,0.55,14,0,0,14,0,651,650,846,P,⌫,0.83
P-S26,+,TW,113,28596.607,2.78,3.29,6.07,0.46,0.54,1,0,0,1,0,650,649,844,ER,⌫,0.84
P-S26,+,TW,117,28635.646,4.03,11.54,15.57,0.26,0.74,4,3,2,1,1,839,842,847,R,␣OU,0.35
P-S26,+,TW,117,28635.646,4.03,11.54,15.57,0.26,0.74,4,3,2,1,1,842,841,847,R,⌫,0.35
P-S26,+,TW,118,28651.214,0.21,39.89,40.1,0.01,0.99,1,0,0,1,0,841,840,846,R,⌫,0.01
P-S26,+,TW,119,28691.309,5.57,2.34,7.91,0.7,0.3,5,3,3,2,0,451,450,846,R,⌫,2.38
P-S26,+,TW,119,28691.309,5.57,2.34,7.91,0.7,0.3,5,3,3,2,0,450,453,846,R,urs,2.38
P-S27,+,TW,3,1942.053,5.82,7.86,13.68,0.43,0.57,23,18,13,5,5,1,19,16,P,Le␣débat␣est␣kancé,0.74
P-S27,+,TW,3,1942.053,5.82,7.86,13.68,0.43,0.57,23,18,13,5,5,19,18,16,P,⌫,0.74
P-S27,+,TW,3,1942.053,5.82,7.86,13.68,0.43,0.57,23,18,13,5,5,18,17,16,P,⌫,0.74
P-S27,+,TW,3,1942.053,5.82,7.86,13.68,0.43,0.57,23,18,13,5,5,17,16,16,P,⌫,0.74
P-S27,+,TW,3,1942.053,5.82,7.86,13.68,0.43,0.57,23,18,13,5,5,16,15,16,P,⌫,0.74
P-S27,+,TW,3,1942.053,5.82,7.86,13.68,0.43,0.57,23,18,13,5,5,15,14,16,P,⌫,0.74
P-S27,+,TW,4,1955.733,6.37,3.78,10.15,0.63,0.37,24,24,24,0,0,14,38,38,ER,lancé␣dans␣la␣faculté␣de,1.69
P-S27,+,TW,5,1965.876,3.6,2.45,6.05,0.6,0.4,16,16,16,0,0,38,54,54,P,"␣Poitiers,␣faut␣",1.47
P-S27,+,TW,6,1971.924,1.18,24.18,25.36,0.05,0.95,4,3,3,1,0,54,53,56,ER,⌫,0.05
P-S27,+,TW,6,1971.924,1.18,24.18,25.36,0.05,0.95,4,3,3,1,0,53,56,56,ER,-il,0.05
P-S27,+,TW,7,1997.284,2.53,1.68,4.21,0.6,0.4,14,11,8,3,3,56,67,66,P,␣installler,1.51
P-S27,+,TW,7,1997.284,2.53,1.68,4.21,0.6,0.4,14,11,8,3,3,67,66,66,P,⌫,1.51
P-S27,+,TW,7,1997.284,2.53,1.68,4.21,0.6,0.4,14,11,8,3,3,66,65,66,P,⌫,1.51
P-S27,+,TW,7,1997.284,2.53,1.68,4.21,0.6,0.4,14,11,8,3,3,65,64,66,P,⌫,1.51
P-S27,+,TW,8,2001.492,4.85,8.5,13.35,0.36,0.64,23,23,23,0,0,64,87,87,ER,er␣des␣brouilleurs␣wifi,0.57
P-S27,+,TW,9,2014.835,8.78,11.39,20.17,0.44,0.56,22,22,22,0,0,87,109,110,P,␣et␣poàrtables␣3g/4g␣?,0.77
P-S27,+,TW,10,2035.011,9.95,10.3,20.25,0.49,0.51,47,45,44,2,1,109,108,152,ER,⌫,0.97
P-S27,+,TW,10,2035.011,9.95,10.3,20.25,0.49,0.51,47,45,44,2,1,108,117,152,ER,dans␣toue,0.97
P-S27,+,TW,10,2035.011,9.95,10.3,20.25,0.49,0.51,47,45,44,2,1,117,116,152,P,⌫,0.97
P-S27,+,TW,10,2035.011,9.95,10.3,20.25,0.49,0.51,47,45,44,2,1,116,152,152,P,tes␣les␣salles␣de␣classes␣?␣En␣effet,0.97
P-S27,+,TW,11,2055.267,5.87,22.11,27.98,0.21,0.79,4,2,2,2,0,94,93,153,P,⌫,0.27
P-S27,+,TW,11,2055.267,5.87,22.11,27.98,0.21,0.79,4,2,2,2,0,151,153,153,ER,",␣",0.27
P-S27,+,TW,12,2083.25,3.06,1.54,4.6,0.67,0.33,20,20,20,0,0,153,173,173,P,les␣avis␣à␣ce␣sujet␣,1.99
P-S27,+,TW,13,2087.842,8.36,5.93,14.29,0.59,0.41,33,26,19,7,7,173,179,193,P,siont␣,1.41
P-S27,+,TW,13,2087.842,8.36,5.93,14.29,0.59,0.41,33,26,19,7,7,179,178,193,P,⌫,1.41
P-S27,+,TW,13,2087.842,8.36,5.93,14.29,0.59,0.41,33,26,19,7,7,178,177,193,P,⌫,1.41
P-S27,+,TW,13,2087.842,8.36,5.93,14.29,0.59,0.41,33,26,19,7,7,177,176,193,P,⌫,1.41
P-S27,+,TW,13,2087.842,8.36,5.93,14.29,0.59,0.41,33,26,19,7,7,176,175,193,P,⌫,1.41
P-S27,+,TW,13,2087.842,8.36,5.93,14.29,0.59,0.41,33,26,19,7,7,175,174,193,P,⌫,1.41
P-S27,+,TW,13,2087.842,8.36,5.93,14.29,0.59,0.41,33,26,19,7,7,174,192,193,P,ont␣très␣partagézs,1.41
P-S27,+,TW,13,2087.842,8.36,5.93,14.29,0.59,0.41,33,26,19,7,7,192,191,193,P,⌫,1.41
P-S27,+,TW,13,2087.842,8.36,5.93,14.29,0.59,0.41,33,26,19,7,7,191,190,193,P,⌫,1.41
P-S27,+,TW,13,2087.842,8.36,5.93,14.29,0.59,0.41,33,26,19,7,7,190,192,193,P,s.,1.41
P-S27,+,TW,14,2102.13,18.54,17.81,36.35,0.51,0.49,69,59,50,10,9,192,191,243,ER,⌫,1.04
P-S27,+,TW,14,2102.13,18.54,17.81,36.35,0.51,0.49,69,59,50,10,9,191,218,243,ER,␣notamment␣entre␣les␣étudia,1.04
P-S27,+,TW,14,2102.13,18.54,17.81,36.35,0.51,0.49,69,59,50,10,9,218,217,243,P,⌫,1.04
P-S27,+,TW,14,2102.13,18.54,17.81,36.35,0.51,0.49,69,59,50,10,9,217,222,243,P,ents␣,1.04
P-S27,+,TW,14,2102.13,18.54,17.81,36.35,0.51,0.49,69,59,50,10,9,222,221,243,P,⌫,1.04
P-S27,+,TW,14,2102.13,18.54,17.81,36.35,0.51,0.49,69,59,50,10,9,221,220,243,P,⌫,1.04
P-S27,+,TW,14,2102.13,18.54,17.81,36.35,0.51,0.49,69,59,50,10,9,220,219,243,P,⌫,1.04
P-S27,+,TW,14,2102.13,18.54,17.81,36.35,0.51,0.49,69,59,50,10,9,219,218,243,P,⌫,1.04
P-S27,+,TW,14,2102.13,18.54,17.81,36.35,0.51,0.49,69,59,50,10,9,218,217,243,P,⌫,1.04
P-S27,+,TW,14,2102.13,18.54,17.81,36.35,0.51,0.49,69,59,50,10,9,217,240,243,P,ants␣et␣les␣professerus,1.04
P-S27,+,TW,14,2102.13,18.54,17.81,36.35,0.51,0.49,69,59,50,10,9,240,239,243,P,⌫,1.04
P-S27,+,TW,14,2102.13,18.54,17.81,36.35,0.51,0.49,69,59,50,10,9,239,238,243,P,⌫,1.04
P-S27,+,TW,14,2102.13,18.54,17.81,36.35,0.51,0.49,69,59,50,10,9,238,237,243,P,⌫,1.04
P-S27,+,TW,14,2102.13,18.54,17.81,36.35,0.51,0.49,69,59,50,10,9,237,241,243,P,urs.,1.04
P-S27,+,TW,14,2102.13,18.54,17.81,36.35,0.51,0.49,69,59,50,10,9,241,242,243,P,⏎,1.04
P-S27,+,TW,15,2138.481,10.42,7.36,17.78,0.59,0.41,48,47,46,1,1,243,254,289,P,L'idée␣a␣dé,1.42
P-S27,+,TW,15,2138.481,10.42,7.36,17.78,0.59,0.41,48,47,46,1,1,254,253,289,P,⌫,1.42
P-S27,+,TW,15,2138.481,10.42,7.36,17.78,0.59,0.41,48,47,46,1,1,253,289,289,P,'abord␣été␣proposé␣par␣les␣proffeurs,1.42
P-S27,+,TW,16,2156.256,1.02,11.3,12.32,0.08,0.92,5,5,5,0,0,289,294,294,P,␣qui␣,0.09
P-S27,+,TW,17,2168.576,2.06,2.1,4.16,0.5,0.5,2,2,2,0,0,286,288,296,R,se,0.98
P-S27,+,TW,18,2172.736,10.96,3.62,14.58,0.75,0.25,5,3,3,2,0,287,288,297,R,s,3.03
P-S27,+,TW,18,2172.736,10.96,3.62,14.58,0.75,0.25,5,3,3,2,0,290,289,297,P,⌫,3.03
P-S27,+,TW,18,2172.736,10.96,3.62,14.58,0.75,0.25,5,3,3,2,0,289,290,297,R,u,3.03
P-S27,+,TW,18,2172.736,10.96,3.62,14.58,0.75,0.25,5,3,3,2,0,285,284,297,P,⌫,3.03
P-S27,+,TW,18,2172.736,10.96,3.62,14.58,0.75,0.25,5,3,3,2,0,295,296,297,P,␣,3.03
P-S27,+,TW,19,2187.312,17.17,2.13,19.3,0.89,0.11,96,96,96,0,0,296,392,393,P,savent␣parfaitement␣que␣de␣nombreux␣élèves␣qui␣utilisent␣un␣ordinateur␣pour␣prendre␣leurs␣cours␣,8.06
P-S27,+,TW,20,2206.607,41.02,7.76,48.78,0.84,0.16,219,215,211,4,4,392,405,604,P,en␣profitent␣,5.29
P-S27,+,TW,20,2206.607,41.02,7.76,48.78,0.84,0.16,219,215,211,4,4,405,404,604,P,⌫,5.29
P-S27,+,TW,20,2206.607,41.02,7.76,48.78,0.84,0.16,219,215,211,4,4,404,427,604,P,␣pour␣naviguer␣sur␣le␣x,5.29
P-S27,+,TW,20,2206.607,41.02,7.76,48.78,0.84,0.16,219,215,211,4,4,427,426,604,P,⌫,5.29
P-S27,+,TW,20,2206.607,41.02,7.76,48.78,0.84,0.16,219,215,211,4,4,426,510,604,P,"web␣pendant␣même␣les␣heures␣de␣cours,␣surtout␣dans␣les␣cours␣magistraux␣car␣le␣proff",5.29
P-S27,+,TW,20,2206.607,41.02,7.76,48.78,0.84,0.16,219,215,211,4,4,510,509,604,P,⌫,5.29
P-S27,+,TW,20,2206.607,41.02,7.76,48.78,0.84,0.16,219,215,211,4,4,509,581,604,P,esseur␣peut␣difficilement␣oir␣ce␣que␣tous␣les␣élèves␣en␣face␣de␣lui␣fony,5.29
P-S27,+,TW,20,2206.607,41.02,7.76,48.78,0.84,0.16,219,215,211,4,4,581,580,604,P,⌫,5.29
P-S27,+,TW,20,2206.607,41.02,7.76,48.78,0.84,0.16,219,215,211,4,4,580,603,604,P,t␣derrière␣leur␣écran.␣,5.29
P-S27,+,TW,21,2255.39,57.89,2.13,60.02,0.96,0.04,276,247,219,29,28,603,632,825,P,Ne␣pouvant␣pas␣contrôler␣ceic,27.18
P-S27,+,TW,21,2255.39,57.89,2.13,60.02,0.96,0.04,276,247,219,29,28,632,631,825,P,⌫,27.18
P-S27,+,TW,21,2255.39,57.89,2.13,60.02,0.96,0.04,276,247,219,29,28,631,630,825,P,⌫,27.18
P-S27,+,TW,21,2255.39,57.89,2.13,60.02,0.96,0.04,276,247,219,29,28,630,715,825,P,"ci,␣l'installation␣de␣brouilleurs␣wifi␣serait␣une␣bonne␣solution␣pour␣s'assurer␣que␣l",27.18
P-S27,+,TW,21,2255.39,57.89,2.13,60.02,0.96,0.04,276,247,219,29,28,715,714,825,P,⌫,27.18
P-S27,+,TW,21,2255.39,57.89,2.13,60.02,0.96,0.04,276,247,219,29,28,714,758,825,P,"pendant␣les␣cours,␣les␣élèves␣ne␣passent␣pas",27.18
P-S27,+,TW,21,2255.39,57.89,2.13,60.02,0.96,0.04,276,247,219,29,28,758,757,825,P,⌫,27.18
P-S27,+,TW,21,2255.39,57.89,2.13,60.02,0.96,0.04,276,247,219,29,28,757,756,825,P,⌫,27.18
P-S27,+,TW,21,2255.39,57.89,2.13,60.02,0.96,0.04,276,247,219,29,28,756,755,825,P,⌫,27.18
P-S27,+,TW,21,2255.39,57.89,2.13,60.02,0.96,0.04,276,247,219,29,28,755,754,825,P,⌫,27.18
P-S27,+,TW,21,2255.39,57.89,2.13,60.02,0.96,0.04,276,247,219,29,28,754,753,825,P,⌫,27.18
P-S27,+,TW,21,2255.39,57.89,2.13,60.02,0.96,0.04,276,247,219,29,28,753,752,825,P,⌫,27.18
P-S27,+,TW,21,2255.39,57.89,2.13,60.02,0.96,0.04,276,247,219,29,28,752,751,825,P,⌫,27.18
P-S27,+,TW,21,2255.39,57.89,2.13,60.02,0.96,0.04,276,247,219,29,28,751,750,825,P,⌫,27.18
P-S27,+,TW,21,2255.39,57.89,2.13,60.02,0.96,0.04,276,247,219,29,28,750,756,825,P,snet␣p,27.18
P-S27,+,TW,21,2255.39,57.89,2.13,60.02,0.96,0.04,276,247,219,29,28,756,755,825,P,⌫,27.18
P-S27,+,TW,21,2255.39,57.89,2.13,60.02,0.96,0.04,276,247,219,29,28,755,754,825,P,⌫,27.18
P-S27,+,TW,21,2255.39,57.89,2.13,60.02,0.96,0.04,276,247,219,29,28,754,753,825,P,⌫,27.18
P-S27,+,TW,21,2255.39,57.89,2.13,60.02,0.96,0.04,276,247,219,29,28,753,752,825,P,⌫,27.18
P-S27,+,TW,21,2255.39,57.89,2.13,60.02,0.96,0.04,276,247,219,29,28,752,751,825,P,⌫,27.18
P-S27,+,TW,21,2255.39,57.89,2.13,60.02,0.96,0.04,276,247,219,29,28,751,787,825,P,ent␣pas␣le␣temps␣sur␣internet␣mais␣q,27.18
P-S27,+,TW,21,2255.39,57.89,2.13,60.02,0.96,0.04,276,247,219,29,28,787,786,825,P,⌫,27.18
P-S27,+,TW,21,2255.39,57.89,2.13,60.02,0.96,0.04,276,247,219,29,28,786,785,825,P,⌫,27.18
P-S27,+,TW,21,2255.39,57.89,2.13,60.02,0.96,0.04,276,247,219,29,28,785,784,825,P,⌫,27.18
P-S27,+,TW,21,2255.39,57.89,2.13,60.02,0.96,0.04,276,247,219,29,28,784,783,825,P,⌫,27.18
P-S27,+,TW,21,2255.39,57.89,2.13,60.02,0.96,0.04,276,247,219,29,28,783,782,825,P,⌫,27.18
P-S27,+,TW,21,2255.39,57.89,2.13,60.02,0.96,0.04,276,247,219,29,28,782,781,825,P,⌫,27.18
P-S27,+,TW,21,2255.39,57.89,2.13,60.02,0.96,0.04,276,247,219,29,28,781,780,825,P,⌫,27.18
P-S27,+,TW,21,2255.39,57.89,2.13,60.02,0.96,0.04,276,247,219,29,28,780,779,825,P,⌫,27.18
P-S27,+,TW,21,2255.39,57.89,2.13,60.02,0.96,0.04,276,247,219,29,28,779,783,825,P,t␣ôl,27.18
P-S27,+,TW,21,2255.39,57.89,2.13,60.02,0.96,0.04,276,247,219,29,28,783,782,825,P,⌫,27.18
P-S27,+,TW,21,2255.39,57.89,2.13,60.02,0.96,0.04,276,247,219,29,28,782,781,825,P,⌫,27.18
P-S27,+,TW,21,2255.39,57.89,2.13,60.02,0.96,0.04,276,247,219,29,28,781,791,825,P,plutôt␣qye,27.18
P-S27,+,TW,21,2255.39,57.89,2.13,60.02,0.96,0.04,276,247,219,29,28,791,790,825,P,⌫,27.18
P-S27,+,TW,21,2255.39,57.89,2.13,60.02,0.96,0.04,276,247,219,29,28,790,789,825,P,⌫,27.18
P-S27,+,TW,21,2255.39,57.89,2.13,60.02,0.96,0.04,276,247,219,29,28,789,812,825,P,ue␣de␣suivre␣le␣cours.␣,27.18
P-S27,+,TW,21,2255.39,57.89,2.13,60.02,0.96,0.04,276,247,219,29,28,812,813,825,P,⏎,27.18
P-S27,+,TW,21,2255.39,57.89,2.13,60.02,0.96,0.04,276,247,219,29,28,813,814,825,P,⏎,27.18
P-S27,+,TW,21,2255.39,57.89,2.13,60.02,0.96,0.04,276,247,219,29,28,814,813,825,P,⌫,27.18
P-S27,+,TW,21,2255.39,57.89,2.13,60.02,0.96,0.04,276,247,219,29,28,813,824,825,P,D'un␣autre,27.18
P-S27,+,TW,22,2315.405,2.24,3.14,5.38,0.42,0.58,10,0,0,10,0,824,823,817,ER,⌫,0.71
P-S27,+,TW,22,2315.405,2.24,3.14,5.38,0.42,0.58,10,0,0,10,0,823,822,817,P,⌫,0.71
P-S27,+,TW,22,2315.405,2.24,3.14,5.38,0.42,0.58,10,0,0,10,0,822,821,817,P,⌫,0.71
P-S27,+,TW,22,2315.405,2.24,3.14,5.38,0.42,0.58,10,0,0,10,0,821,820,817,P,⌫,0.71
P-S27,+,TW,22,2315.405,2.24,3.14,5.38,0.42,0.58,10,0,0,10,0,820,819,817,P,⌫,0.71
P-S27,+,TW,22,2315.405,2.24,3.14,5.38,0.42,0.58,10,0,0,10,0,819,818,817,P,⌫,0.71
P-S27,+,TW,22,2315.405,2.24,3.14,5.38,0.42,0.58,10,0,0,10,0,818,817,817,P,⌫,0.71
P-S27,+,TW,22,2315.405,2.24,3.14,5.38,0.42,0.58,10,0,0,10,0,817,816,817,P,⌫,0.71
P-S27,+,TW,22,2315.405,2.24,3.14,5.38,0.42,0.58,10,0,0,10,0,816,815,817,P,⌫,0.71
P-S27,+,TW,22,2315.405,2.24,3.14,5.38,0.42,0.58,10,0,0,10,0,815,814,817,P,⌫,0.71
P-S27,+,TW,23,2320.781,10.02,7.39,17.41,0.58,0.42,41,41,41,0,0,814,855,856,R,L'avis␣majeur␣des␣élèves␣est␣tout␣autre.␣,1.36
P-S27,+,TW,24,2338.189,9.41,1.57,10.98,0.86,0.14,48,48,48,0,0,855,903,904,P,"Le␣wifi␣est␣depuis␣des␣années␣gratuit␣à␣la␣fac,␣",5.99
P-S27,+,TW,25,2349.164,16.85,3.3,20.15,0.84,0.16,105,104,103,1,1,903,940,1007,P,c'est␣donc␣pour␣tous␣les␣élèves␣qui␣o,5.11
P-S27,+,TW,25,2349.164,16.85,3.3,20.15,0.84,0.16,105,104,103,1,1,940,939,1007,P,⌫,5.11
P-S27,+,TW,25,2349.164,16.85,3.3,20.15,0.84,0.16,105,104,103,1,1,939,1006,1007,P,n'ont␣pas␣internet␣chez␣eux␣la␣possiblité␣del'utiliser␣tout␣de␣même,5.11
P-S27,+,TW,26,2369.308,1.58,3.52,5.1,0.31,0.69,9,9,9,0,0,1006,1015,1016,P,.␣De␣plus,0.45
P-S27,+,TW,27,2374.412,13.47,2.4,15.87,0.85,0.15,59,54,49,5,5,1015,1027,1065,P,␣il␣s'avère␣,5.61
P-S27,+,TW,27,2374.412,13.47,2.4,15.87,0.85,0.15,59,54,49,5,5,1027,1026,1065,P,⌫,5.61
P-S27,+,TW,27,2374.412,13.47,2.4,15.87,0.85,0.15,59,54,49,5,5,1026,1041,1065,P,␣souvent␣utilse,5.61
P-S27,+,TW,27,2374.412,13.47,2.4,15.87,0.85,0.15,59,54,49,5,5,1041,1040,1065,P,⌫,5.61
P-S27,+,TW,27,2374.412,13.47,2.4,15.87,0.85,0.15,59,54,49,5,5,1040,1039,1065,P,⌫,5.61
P-S27,+,TW,27,2374.412,13.47,2.4,15.87,0.85,0.15,59,54,49,5,5,1039,1058,1065,P,e␣lors␣de␣la␣prépra,5.61
P-S27,+,TW,27,2374.412,13.47,2.4,15.87,0.85,0.15,59,54,49,5,5,1058,1057,1065,P,⌫,5.61
P-S27,+,TW,27,2374.412,13.47,2.4,15.87,0.85,0.15,59,54,49,5,5,1057,1056,1065,P,⌫,5.61
P-S27,+,TW,27,2374.412,13.47,2.4,15.87,0.85,0.15,59,54,49,5,5,1056,1064,1065,P,aration␣,5.61
P-S27,+,TW,28,2390.284,18.65,5.65,24.3,0.77,0.23,97,86,75,11,11,1064,1069,1140,P,de␣ds,3.3
P-S27,+,TW,28,2390.284,18.65,5.65,24.3,0.77,0.23,97,86,75,11,11,1069,1068,1140,P,⌫,3.3
P-S27,+,TW,28,2390.284,18.65,5.65,24.3,0.77,0.23,97,86,75,11,11,1068,1077,1140,P,ossier␣in,3.3
P-S27,+,TW,28,2390.284,18.65,5.65,24.3,0.77,0.23,97,86,75,11,11,1077,1076,1140,P,⌫,3.3
P-S27,+,TW,28,2390.284,18.65,5.65,24.3,0.77,0.23,97,86,75,11,11,1076,1075,1140,P,⌫,3.3
P-S27,+,TW,28,2390.284,18.65,5.65,24.3,0.77,0.23,97,86,75,11,11,1075,1074,1140,P,⌫,3.3
P-S27,+,TW,28,2390.284,18.65,5.65,24.3,0.77,0.23,97,86,75,11,11,1074,1093,1140,P,s␣informatiques␣nou,3.3
P-S27,+,TW,28,2390.284,18.65,5.65,24.3,0.77,0.23,97,86,75,11,11,1093,1092,1140,P,⌫,3.3
P-S27,+,TW,28,2390.284,18.65,5.65,24.3,0.77,0.23,97,86,75,11,11,1092,1091,1140,P,⌫,3.3
P-S27,+,TW,28,2390.284,18.65,5.65,24.3,0.77,0.23,97,86,75,11,11,1091,1096,1140,P,otamm,3.3
P-S27,+,TW,28,2390.284,18.65,5.65,24.3,0.77,0.23,97,86,75,11,11,1096,1095,1140,P,⌫,3.3
P-S27,+,TW,28,2390.284,18.65,5.65,24.3,0.77,0.23,97,86,75,11,11,1095,1099,1140,P,ent␣,3.3
P-S27,+,TW,28,2390.284,18.65,5.65,24.3,0.77,0.23,97,86,75,11,11,1099,1098,1140,P,⌫,3.3
P-S27,+,TW,28,2390.284,18.65,5.65,24.3,0.77,0.23,97,86,75,11,11,1098,1097,1140,P,⌫,3.3
P-S27,+,TW,28,2390.284,18.65,5.65,24.3,0.77,0.23,97,86,75,11,11,1097,1096,1140,P,⌫,3.3
P-S27,+,TW,28,2390.284,18.65,5.65,24.3,0.77,0.23,97,86,75,11,11,1096,1095,1140,P,⌫,3.3
P-S27,+,TW,28,2390.284,18.65,5.65,24.3,0.77,0.23,97,86,75,11,11,1095,1139,1140,P,ment␣ou␣pour␣tout␣autre␣recherche␣nécessaire,3.3
P-S27,+,TW,29,2414.587,18.86,1.76,20.62,0.91,0.09,42,35,28,7,7,1139,1151,1170,P,␣rapidemment,10.72
